country,description,designation,points,price,province,region_1,region_2,variety,winery
US,"There is juicy blackberry at the core of this Cab, 2% Petit Verdot blended in for concentration and color. Dusty, the accompanying flavor players include clove and herb.",Barrel Reserve,87,42,California,Sonoma County,Sonoma,Cabernet Sauvignon,Estate 1856
US,"Creamy, balanced and tropical, it's a bang-up deal for the quality. Deeply layered in fig and vanilla, it offers sweet aromas of honeysuckle on the nose. Stock up for parties or all your midweek meals.",,87,13,California,Sonoma County,Sonoma,Sauvignon Blanc,Josh Cellars
US,"This is a delicious Chardonay. It dances in pear, peach and lemon notes. Balanced and addictive, it's easy to love and not overly complicated at all. Encased in just enough oak to provide texture and weight, this is a great wine for parties or casual dinners, pairable with just about anything.",Complicated,91,18,California,Sonoma County,Sonoma,Chardonnay,Taken Wine Co.
US,"Call this Zin lusty, huge, gigantic, massive, anything that describes scale. Some Zins like this are over the top, but this one maintains a precarious balance, despite high alcohol and superripe raisin and dark chocolate flavors. With firm tannins, it's classic Monte Rosso Zinfandel, and will age for decades.",Monte Rosso Vineyard,90,40,California,Sonoma County,Sonoma,Zinfandel,Rock Wall
US,"Earthy and reminiscent of a rainy forest floor, this coastal Syrah is smoothly textured and round with a grip on the back palate, the fruit juicy and red, high-toned all around. An approachable Syrah with complexity to spare, it fits expertly on the table, duck confit on hand.",Cuvee 22,90,50,California,Sonoma County,Sonoma,Syrah,Red Car
US,"Velvety and plush, it's 100% Cabernet Sauvignon, aromatic in cedar and cassis. With a winking taste of black walnut liqueur it has a thickness to the midpalate that smoothes out on the finish, intermingling with a taste of vanilla.",Optimism,87,49,California,Sonoma County,Sonoma,Cabernet Sauvignon,Pangloss Cellars
US,"This crisp, clean Chardonnay is a good find for $20. Fruity with a suggestive note of caramel on the nose, it delivers a taste of citrus and green apple on the palate that evolves into a satisfying finish that's entirely tropical.",,87,20,California,Sonoma County,Sonoma,Chardonnay,Decoy
US,"A whiff of matchstick figures prominently on the nose in this intense white, which was stainless-steel fermented and aged. Nonetheless it takes on the taste of wood and preserved lemon, finishing on a bittersweet note.",,85,20,California,Sonoma County,Sonoma,Viognier,Praxis
US,"Lovely and aromatic, it's made in large enough quantities to be easily found. Lemon curd and orange blossom pop out first, followed by a soft, minerally midpalate and an intense finish of citrus. A good white to stock up on for a myriad of occasions.",,87,16,California,Sonoma County,Sonoma,Chardonnay,Benziger
US,"Floral and funky, this combines 47% Syrah, 42% Malbec, 10% Cabernet Franc and 1% Viognier. Medium-strength, it's a rustic, dusty wine with notes of blackberry, blueberry and a touch of dried herb.",,88,18,California,Sonoma County,Sonoma,Red Blend,The Lost Colony
US,"Blended with 9% Grenache, this is velvety-thick on the palate, with black licorice, black raspberry and a savory tone of grilled meat. Medium-bodied, it relatively restrained in the glass, not giving in to its denser, darker side.",Dragon's Kiss,91,38,California,Sonoma County,Sonoma,Syrah,Spicy Vines
US,"This wine is a steal for its quality—well-rounded, expressive and complemented with additions of Petit Verdot, Cabernet Franc, Syrah and Merlot. Cherry and vanilla flavors predominate, accented with cedar and tobacco, the texture remaining soft and smooth.",,91,25,California,Sonoma County,Sonoma,Cabernet Sauvignon,Fortress
US,"A mineral layering of waxy pear gives this wine a light, crisp complexion, punctuated by subtle, oaky spice and plenty of vibrant lemon. Light on the palate, it'll serve well for larger gatherings.",,87,25,California,Sonoma County,Sonoma,Chardonnay,Arrowood
US,"This highly accessible, reasonably priced Chardonnay sees no new oak. It offers aromatics of orange blossom and fresh-squeezed lemon followed by a lean texture of more lemon, honeysuckle and melon. Stock up.",Laguna Ridge,90,25,California,Sonoma County,Sonoma,Chardonnay,Lynmar
US,"From a classic producer who continues to do the variety justice, this Merlot is complex and concentrated. A taste of bright red plum and berry fruit intermingles with toasty oak and supple vanilla. The tannins are soft and a playful hint of herb marks the finish.",Vintner Select,90,80,California,Sonoma County,Sonoma,Merlot,Pride Mountain
US,"Black olive dominates on the nose in this blend of 75% Syrah, 12.5% Grenache and 12.5% Mourvèdre, all from Kick Ranch. Lively red fruit is amplified by soft, medium-bodied tannins and a well-composed finish, with just enough earth and spice to go around.",Kick Ranch Siren,90,32,California,Sonoma County,Sonoma,Rhône-style Red Blend,Carica
US,"A mineral layering of waxy pear gives this wine a light, crisp complexion, punctuated by subtle, oaky spice and plenty of vibrant lemon. Light on the palate, it'll serve well for larger gatherings.",,87,25,California,Sonoma County,Sonoma,Chardonnay,Arrowood
US,"This 100% varietal wine from both Alexander Valley and Sonoma Valley sites opens in aromas of raspberry, blackberry and vanilla, tangy and stemmy in the background, with a plume of dusty earth.",,88,28,California,Sonoma County,Sonoma,Cabernet Sauvignon,Jigar
US,"Restrained in new oak, this refined wine has a floral honeysuckle character that's followed by hearty, rich layers of apple and melon. Just a touch of licorice and orange zest appears on the finish.",Vintner Select,90,50,California,Sonoma County,Sonoma,Chardonnay,Pride Mountain
US,"This is a screaming deal for such an admirably good wine, blended with smaller amounts of Petite Sirah and Syrah. Compressed black fruit meets fresh leather on the perfumed nose. The palate follows with thick tannins and mouthcoating flavors of licorice and cinnamon.",Old Vine,90,10,California,Sonoma County,Sonoma,Zinfandel,Kirkland Signature
US,"This is a screaming deal for such an admirably good wine, blended with smaller amounts of Petite Sirah and Syrah. Compressed black fruit meets fresh leather on the perfumed nose. The palate follows with thick tannins and mouthcoating flavors of licorice and cinnamon.",Old Vine,90,10,California,Sonoma County,Sonoma,Zinfandel,Kirkland Signature
US,"Blended with 7% Syrah and smaller proportions of Petit Verdot, Malbec, Cabernet Franc and other grapes, this well-made wine is restrained in style.It shows crisp red fruit, orange and cranberry loaded around dusty tannins, big oak and chocolate.",,88,25,California,Sonoma County,Sonoma,Cabernet Sauvignon,Fortress
US,"Co-fermented with a small amount of Viognier, this wine opens in a flurry of sunflower before unleashing bold, firm flavors and layers of dense tannin and concentrated blackberry and cherry. The tannin continues to expand on the finish.",,88,60,California,Sonoma County,Sonoma,Syrah,Pride Mountain
US,"Made in an approachable style, light-bodied and yet showing an attractive level of richness, there's melon, oak and honey at this wine's core, accented by pretty floral notes of apple blossom and pie.",,88,15,California,Sonoma County,Sonoma,Chardonnay,Cannonball
US,"This brand is from the resourceful Don Sebastiani & Sons of Sonoma County. It's a great example of the company's ability to find superb fruit and raise it into fine wine, and then sell it at a fair price. The wine is rich and pleasurable in blackberries and cherries, with a fine overlay of smoky oak.",,88,19,California,Sonoma County,Sonoma,Cabernet Sauvignon,Sivas-Sonoma
US,"With a shotgun on the label, this wine telegraphs adventure, and it is hugely burly in tannin and oak. Grapes consist of 40% Cabernet Sauvignon, 35% Cabernet Franc and 25% Merlot, a mix that forms blackberry and raspberry notes alongside a green streak of sage.",By Biltmore Estate,84,40,California,Sonoma County,Sonoma,Red Blend,The Hunt
US,"Made in an approachable style, light-bodied and yet showing an attractive level of richness, there's melon, oak and honey at this wine's core, accented by pretty floral notes of apple blossom and pie.",,88,15,California,Sonoma County,Sonoma,Chardonnay,Cannonball
US,"Co-fermented with a small amount of Viognier, this wine opens in a flurry of sunflower before unleashing bold, firm flavors and layers of dense tannin and concentrated blackberry and cherry. The tannin continues to expand on the finish.",,88,60,California,Sonoma County,Sonoma,Syrah,Pride Mountain
US,"Merlot dominates, but handfuls of Cabernet Sauvignon, Malbec, Ruby Cabernet and Petit Verdot also figure into the mix, providing a soft, spicy, easy-drinking experience. Blackberry and plum are the fruit components represented best, with a smoky undercurrent that spreads on the flat finish.",,86,18,California,Sonoma County,Sonoma,Merlot,Sebastiani
US,"A 40% Cabernet Sauvignon blended with 35% Syrah and 25% Merlot, this wine is earthy in a slightly musky way, and herbaceous to the point of green. Astringent tannins round out the picture, which remains a little out of focus on the palate.",Sonoma Cuvée,83,20,California,Sonoma County,Sonoma,Red Blend,Talaria
US,"Blades of spearmint and cardamom are prominent on the nose of this wine, followed by a palate rich in pine and black cherry. Lithe with a dense ripeness, the finish is prickly in Asian spice.",,88,30,California,Sonoma County,Sonoma,Pinot Noir,Reaper
US,"Heady with aromas of rose petals, this wine has a thin, light-bodied texture and tastes of black licorice and black cherry. With a surprising ripeness of fruit, it ends without tension or nuance.",District 3 Growers Reserve,88,19,California,Sonoma County,Sonoma,Pinot Noir,Sonoma Collection
US,"Blades of spearmint and cardamom are prominent on the nose of this wine, followed by a palate rich in pine and black cherry. Lithe with a dense ripeness, the finish is prickly in Asian spice.",,88,30,California,Sonoma County,Sonoma,Pinot Noir,Reaper
US,"Heady with aromas of rose petals, this wine has a thin, light-bodied texture and tastes of black licorice and black cherry. With a surprising ripeness of fruit, it ends without tension or nuance.",District 3 Growers Reserve,88,19,California,Sonoma County,Sonoma,Pinot Noir,Sonoma Collection
US,"Salty in lemon-lime, the freshness on the nose develops into riper, more defined aspects of apricot, pear and quince, with a suggestion of honey in terms of taste and viscosity. The finale is rich in swirls of vanilla cream.",,86,12,California,Sonoma County,Sonoma,Fumé Blanc,Chateau St. Jean
US,"The chef returns to wine in this blend of mostly Chardonnay with 4% Viognier. A smooth, round and ripely agreeable quaff, it's thick in oak with a taste of vanilla.",Blending Sessions Blend No. 3,87,20,California,Sonoma County,Sonoma,Chardonnay,Tyler Florence
US,"A Chateauneuf-du-Pape inspired blend of 64% Grenache, 24% Mourvèdre and 12% Syrah, Moriah was not made in 2011 but roars back to life in 2012 light ruby red in color and fully refined in rose petal aromatics. Integrated and subtle, it's focused in bright red fruit and layered white pepper.",Cuvée Moriah,94,50,California,Sonoma County,Sonoma,Rhône-style Red Blend,Donelan
US,"From the producer's oldest estate vineyard, planted in 1970, this is lovely in rose petals and baked fruit, offering a powerful density of full-bodied concentration and succulence on the palate. A velvety texture is complemented by a bite of oak and tannin that flirts with grip.",Cohn Vineyard,92,75,California,Sonoma County,Sonoma,Pinot Noir,Benovia
